shoe_name,brand,model,catalog_id,size,data_reliability_warning,is_duplicate_catalog_data,duplicate_of_shoe,analysis_period_days,data_date_range_start,data_date_range_end,sales_count_display,sales_count_raw,hit_api_limit,sales_velocity_display,sales_velocity_raw,velocity_is_minimum,consigned_sales_this_size,consigned_percentage_this_size,total_sales_all_sizes,total_active_sizes,avg_sale_price_this_size,price_based_on_recent_only,min_sale_price_this_size,max_sale_price_this_size,price_range_this_size,search_terms_used,error_message,analysis_timestamp
FB9107-119 NIKE DUNK LOW (TD),Nike,,dunk-low-td-st-johns-fb9107-119,10,Data appears complete,False,,174,2025-01-17T15:43:53.777Z,2025-07-11T03:14:38.277Z,6,6,False,0.036,0.036,False,1,16.7,37,6,37.5,False,34.0,46.0,12.0,FB9107-119 NIKE DUNK LOW; Dunk Low; FB9107-119 NIKE DUNK LOW (TD); Nike Dunk Low; (TD),,2025-07-25T01:55:00.157750
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,7,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,2,2,False,0.286,0.286,False,0,0.0,41,11,144.5,False,129.0,160.0,31.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,8,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,1,1,False,1.0,1.0,False,0,0.0,41,11,146.0,False,146.0,146.0,,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,8.5,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,5,5,False,0.714,0.714,False,0,0.0,41,11,184.4,False,144.0,244.0,100.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,9,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,3,3,False,0.429,0.429,False,0,0.0,41,11,287.33,False,129.0,489.0,360.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,9.5,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,2,2,False,0.4,0.4,False,0,0.0,41,11,195.0,False,146.0,244.0,98.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,10,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,5,5,False,1.667,1.667,False,0,0.0,41,11,185.2,False,148.0,238.0,90.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,10.5,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,3,3,False,0.5,0.5,False,0,0.0,41,11,185.33,False,146.0,248.0,102.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,11,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,9,9,False,1.0,1.0,False,0,0.0,41,11,209.77,False,144.0,324.0,180.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,11.5,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,3,3,False,0.5,0.5,False,0,0.0,41,11,241.33,False,158.0,313.0,155.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,12,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,6,6,False,0.857,0.857,False,0,0.0,41,11,225.83,False,166.0,298.0,132.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
314197-004 AIR FORCE 1 MID (TD),Air Jordan,,air-jordan-4-retro-td-cleat-white-cement-hq0207-106,12.5,Data appears complete,False,,11,2025-07-12T20:15:31.311Z,2025-07-24T10:48:54.793Z,2,2,False,0.25,0.25,False,0,0.0,41,11,406.5,False,350.0,463.0,113.0,(TD); 314197-004 AIR FORCE 1 MID; 314197-004 AIR FORCE 1 MID (TD),,2025-07-25T01:55:03.070566
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,7,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,9,9,False,0.114,0.114,False,2,22.2,283,12,170.33,False,138.0,200.0,62.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,7.5,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,13,13,False,0.241,0.241,False,2,15.4,283,12,179.46,False,147.0,200.0,53.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,8,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,22,22,False,0.227,0.227,False,4,18.2,283,12,169.22,False,145.0,218.0,73.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,8.5,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,29,29,False,0.358,0.358,False,2,6.9,283,12,177.13,False,93.0,259.0,166.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,9,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,38,38,False,0.603,0.603,False,7,18.4,283,12,158.18,False,141.0,219.0,78.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,9.5,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,53,53,False,0.515,0.515,False,8,15.1,283,12,180.33,False,139.0,231.0,92.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,10,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,35,35,False,0.427,0.427,False,8,22.9,283,12,165.71,False,136.0,224.0,88.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,10.5,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,26,26,False,0.491,0.491,False,6,23.1,283,12,165.96,False,146.0,220.0,74.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,11,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,28,28,False,0.295,0.295,False,5,17.9,283,12,167.96,False,120.0,215.0,95.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,11.5,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,12,12,False,0.19,0.19,False,1,8.3,283,12,157.08,False,142.0,230.0,88.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,12,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,15,15,False,0.197,0.197,False,2,13.3,283,12,170.66,False,143.0,224.0,81.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
HM9483-100 AIR FORCE 1 `07 LV8  (M),Nike,,air-force-1-low-un-tiffany-hq2037-002,12.5,Data appears complete,False,,104,2025-04-11T11:02:49.622Z,2025-07-24T22:27:54.521Z,3,3,False,0.071,0.071,False,0,0.0,283,12,159.66,False,146.0,180.0,34.0,`07 LV8; `07 LV8  (M); HM9483-100 AIR FORCE 1 `07 LV8  (M); HM9483-100 AIR FORCE 1,,2025-07-25T01:55:05.958800
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,7,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥3.077,3.077,True,54,27.0,2268,12,152.86,True,126.0,225.0,99.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,7.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥2.778,2.778,True,51,25.5,2268,12,164.08,True,111.0,260.0,149.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,8,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥3.774,3.774,True,44,22.0,2268,12,159.41,True,111.0,215.0,104.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,8.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥4.082,4.082,True,54,27.0,2268,12,152.73,True,117.0,214.0,97.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,9,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥5.405,5.405,True,50,25.0,2268,12,153.0,True,127.0,217.0,90.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,9.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥6.897,6.897,True,48,24.0,2268,12,155.19,True,133.0,196.0,63.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,10,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥4.651,4.651,True,45,22.5,2268,12,154.14,True,79.0,273.0,194.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,10.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥4.545,4.545,True,39,19.5,2268,12,164.14,True,95.0,274.0,179.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,11,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥3.922,3.922,True,44,22.0,2268,12,167.11,True,122.0,235.0,113.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,11.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥2.041,2.041,True,32,16.0,2268,12,198.75,True,159.0,387.0,228.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,12,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,≥200,200,True,≥2.299,2.299,True,36,18.0,2268,12,200.04,True,94.0,318.0,224.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
U9060GCA Running Shoes 9060 (Uni),New Balance,,9060-black-grey-u9060zge,12.5,Duplicate catalog data,True,U9060EEP New Balance 9060 (Uni),182,2025-01-23T11:47:57.208Z,2025-07-25T01:47:40.589Z,68,68,False,0.384,0.384,False,1,1.5,2268,12,239.77,False,188.0,410.0,222.0,9060; Running Shoes 9060; New Balance 9060; U9060GCA; U9060GCA Running Shoes 9060 (Uni); Running Shoes 9060 (Uni),,2025-07-25T01:55:08.840138
